delivery_id,delivery_time,distance,cost,courier_type,traffic_level,success,city,timestamp
3736,56.119885923635096,16.340047856057296,15.995907431796143,Economic,High,1,Tehran,2025-08-10 04:00:00
3737,49.57195646944146,13.076276158155558,31.34300008323487,Economic,High,1,Tabriz,2025-08-10 17:00:00
3738,42.6095665178114,6.770698118232585,12.395273964996049,Van,High,1,Tehran,2025-08-15 00:00:00
3739,26.294172375992172,19.675953510784204,46.93048443730284,Motorcycle,Low,1,Shiraz,2025-08-11 00:00:00
3740,32.21308131716675,6.208587176646828,30.13235688527005,Economic,High,1,Tehran,2025-08-14 10:00:00
3741,34.279789845143526,4.85048151781819,8.334050176560066,Motorcycle,High,1,Tabriz,2025-08-13 05:00:00
3742,35.212799050138145,9.400928161945073,22.4537496539028,Motorcycle,Low,1,Tehran,2025-08-12 22:00:00
3743,33.216785413765,2.0799708435353805,9.304048362131095,Motorcycle,Low,1,Tehran,2025-08-13 09:00:00
3744,38.01671767160184,19.591394828764024,22.682499771801194,Motorcycle,Medium,1,Isfahan,2025-08-13 16:00:00
3745,26.06306973590607,12.180237571912071,28.117348317807632,Economic,Low,1,Tabriz,2025-08-14 06:00:00
3746,42.27745256796499,11.58208974161933,47.061082551356606,Van,High,1,Tabriz,2025-08-10 20:00:00
3747,13.0,13.460129318094678,17.81399828990036,Economic,Low,1,Isfahan,2025-08-15 22:00:00
3748,47.67714995828085,10.443449307766926,18.65172068877765,Van,High,1,Shiraz,2025-08-13 08:00:00
3749,60.0,1.60920682479629,12.817805644971628,Economic,Medium,0,Mashhad,2025-08-15 06:00:00
3750,29.75442342517894,12.63391448796754,9.126190030296769,Economic,High,1,Shiraz,2025-08-16 12:00:00
3751,36.21108490023367,14.607303662172182,49.60493150945968,Motorcycle,High,1,Shiraz,2025-08-10 12:00:00
3752,49.93660168065195,8.91823215185701,19.95442606676253,Van,High,0,Mashhad,2025-08-14 04:00:00
3753,55.28695424755728,15.388615869352666,25.433441195760167,Economic,Low,1,Isfahan,2025-08-13 04:00:00
3754,38.276630755497756,5.313024687429992,36.76197350069651,Van,High,1,Mashhad,2025-08-14 20:00:00
3755,23.077496707341037,5.2042552302574965,22.753540964224886,Van,Low,1,Mashhad,2025-08-15 06:00:00
3756,16.084798978309102,4.066922766063906,27.02086382171574,Economic,Medium,1,Shiraz,2025-08-16 20:00:00
3757,37.241257551697274,8.067900435994076,42.182421471237845,Van,Medium,1,Tehran,2025-08-11 07:00:00
3758,60.0,17.093228672392588,20.245760504468546,Economic,Medium,1,Tehran,2025-08-13 23:00:00
3759,60.0,16.73032918083222,30.41120661134397,Economic,High,1,Mashhad,2025-08-16 14:00:00
3760,,8.273659951306573,35.781297132306044,Motorcycle,High,1,Tehran,2025-08-11 02:00:00
3761,39.864987729203825,12.193255983624494,18.656789384820236,Motorcycle,Medium,1,Mashhad,2025-08-10 07:00:00
3762,35.86689595261677,14.695510013023396,45.23663692415448,Van,Medium,1,Tabriz,2025-08-12 09:00:00
3763,21.869856277398704,5.582928717932437,35.127435944781254,Motorcycle,Low,1,Isfahan,2025-08-10 12:00:00
3764,38.232799156777055,4.194680632000194,9.301788204612663,Van,Low,1,Shiraz,2025-08-10 02:00:00
3765,50.32187976054336,19.46982387103391,22.848520464743952,Economic,Medium,1,Tehran,2025-08-11 11:00:00
3766,36.21135902320388,12.733588950982751,7.595747806259469,Motorcycle,Medium,0,Tabriz,2025-08-11 02:00:00
3767,31.584289974459306,19.646898714839615,10.710594906452,Economic,Medium,1,Isfahan,2025-08-13 10:00:00
3768,51.6420951832171,7.417363755512353,33.24518233685967,Motorcycle,Medium,1,Tehran,2025-08-14 15:00:00
3769,54.970541179996644,14.357602299508498,50.0,Motorcycle,High,1,Isfahan,2025-08-12 09:00:00
3770,36.70618743949046,5.229469094283517,50.0,Motorcycle,High,1,Tabriz,2025-08-11 19:00:00
3771,52.02372309786519,5.962803254204346,7.169782801489799,Economic,Low,1,Tehran,2025-08-10 22:00:00
3772,30.02914993937751,10.726140304122856,35.789593324352694,Van,Medium,1,Mashhad,2025-08-12 00:00:00
3773,33.26994761233445,7.072744384653353,37.482350082245766,Motorcycle,High,1,Tabriz,2025-08-13 22:00:00
3774,43.685789209134406,4.184809712971105,12.268761864232319,Economic,High,1,Tehran,2025-08-15 17:00:00
3775,18.43397170367863,5.994733337797194,50.0,Van,High,1,Isfahan,2025-08-10 01:00:00
3776,52.07313570627309,1.679219494851428,50.0,Van,High,1,Mashhad,2025-08-10 13:00:00
3777,14.026261459939798,14.384048808072246,50.0,Motorcycle,Medium,1,Tehran,2025-08-12 18:00:00
3778,27.636276232254104,10.350216484631371,5.0,Economic,Medium,1,Isfahan,2025-08-10 11:00:00
3779,19.5,2.790618261685987,15.576835274357407,Economic,High,1,Tehran,2025-08-11 04:00:00
3780,34.96716368650928,4.262185869441333,50.0,Van,Medium,1,Shiraz,2025-08-10 12:00:00
3781,55.5687510246985,2.948156224140236,37.14596401529597,Economic,High,1,Tehran,2025-08-13 05:00:00
3782,40.09955680220454,12.639263357241653,50.0,Van,High,1,Tehran,2025-08-10 19:00:00
3783,19.574223053294237,2.789996908637382,11.359626680792989,Van,Low,0,Mashhad,2025-08-12 19:00:00
3784,18.2776624656336,15.331364327669105,50.0,Van,Low,1,Tehran,2025-08-13 12:00:00
3785,41.572438362558884,1.3897074670874323,33.667805457236874,Motorcycle,Medium,1,Tehran,2025-08-16 12:00:00
3786,31.842824887789664,5.73813997192195,5.284278988979166,Economic,Low,1,Shiraz,2025-08-14 01:00:00
3787,33.16358321536145,17.922666841946235,28.10849346106176,Motorcycle,Low,1,Tabriz,2025-08-12 21:00:00
3788,25.377015766509327,14.652095044322675,48.642621013419884,Van,Medium,1,Shiraz,2025-08-11 19:00:00
3789,41.353815656024075,2.3863983255880665,10.88655427127586,Economic,Low,1,Mashhad,2025-08-11 11:00:00
3790,60.0,16.601395985218417,13.839864992487868,Economic,Medium,1,Shiraz,2025-08-16 05:00:00
3791,35.861658003927836,10.367667309263892,50.0,Van,Low,1,Tabriz,2025-08-14 21:00:00
3792,33.63862036318576,17.088877516207756,20.8588341135985,Economic,Low,0,Mashhad,2025-08-11 06:00:00
3793,32.571989703559275,12.414055714557474,50.0,Van,Low,1,Tehran,2025-08-11 08:00:00
3794,33.112017905637444,13.954827608624315,33.67184612618224,Van,Medium,1,Tehran,2025-08-13 09:00:00
3795,30.078801846947282,19.876529647518456,25.499526941203577,Van,Low,1,Mashhad,2025-08-11 13:00:00
3796,40.115834217772445,5.4143753725563455,50.0,Van,High,0,Tabriz,2025-08-16 05:00:00
3797,36.86364232348992,12.854965920466379,36.800887724683,Economic,Low,1,Mashhad,2025-08-14 09:00:00
3798,38.5451202368901,9.746106411090569,6.304673524954094,Motorcycle,Medium,1,Isfahan,2025-08-16 19:00:00
3799,26.086336905434642,1.7495871055311372,34.92085316614001,Economic,Low,0,Tehran,2025-08-14 18:00:00
3800,19.841211730100216,1.2749421885544356,10.961571304347547,Motorcycle,Low,0,Tehran,2025-08-11 07:00:00
3801,31.423420200291382,3.265342978539315,5.9873604166288255,Economic,High,1,Mashhad,2025-08-15 13:00:00
3802,20.995933432444353,13.332743070232414,31.169336793274255,Van,High,1,Tabriz,2025-08-15 15:00:00
3803,23.17532500113377,11.776098670354452,15.066096810819733,Economic,Low,1,Tehran,2025-08-12 13:00:00
3804,49.287615106144415,11.51516166211082,33.49547544449073,Economic,Medium,1,Shiraz,2025-08-16 03:00:00
3805,32.87251475832661,1.6052784880369417,32.54242293933628,Economic,Medium,1,Tehran,2025-08-15 02:00:00
3806,52.704216963466436,9.916756930840133,50.0,Van,High,1,Isfahan,2025-08-15 05:00:00
3807,45.52070623128843,18.567833539008042,44.4216966168382,Motorcycle,High,1,Isfahan,2025-08-12 23:00:00
3808,,8.554245516902284,19.057199917217726,Economic,Low,1,Shiraz,2025-08-13 10:00:00
3809,43.85970701066027,12.87352692598067,50.0,Van,Medium,1,Tehran,2025-08-15 03:00:00
3810,45.72958374710052,15.816554836839728,50.0,Motorcycle,Medium,1,Tehran,2025-08-12 09:00:00
3811,24.07364790198176,15.894580303695864,50.0,Van,Medium,1,Tehran,2025-08-10 23:00:00
3812,41.0422985147399,10.866321565510155,39.275661019114324,Motorcycle,Medium,1,Tabriz,2025-08-12 19:00:00
3813,32.15252643886201,17.30108696264439,50.0,Van,High,1,Tehran,2025-08-13 03:00:00
3814,46.46505565122503,8.436183773911193,20.02632738287099,Van,High,1,Tehran,2025-08-10 21:00:00
3815,17.355015930450342,17.885171080911167,50.0,Van,Low,0,Mashhad,2025-08-13 18:00:00
3816,14.482722569585079,5.564316161515361,50.0,Van,Medium,0,Mashhad,2025-08-15 22:00:00
3817,26.171828103870315,6.32411173282085,50.0,Van,Low,1,Shiraz,2025-08-12 14:00:00
3818,37.39152369842713,2.0092918597810208,11.594894429621178,Economic,Low,1,Tabriz,2025-08-17 00:00:00
3819,33.830163983010145,16.116054894303375,22.141444278072793,Economic,Low,1,Mashhad,2025-08-16 21:00:00
3820,18.159694417774404,8.924049488421407,35.624968144001684,Motorcycle,Low,1,Tabriz,2025-08-12 04:00:00
3821,50.701968288442835,5.353215664316582,15.490605914457777,Economic,High,1,Isfahan,2025-08-10 19:00:00
3822,49.03942128871101,5.404015274715014,50.0,Van,High,1,Tehran,2025-08-10 19:00:00
3823,35.46128363852955,18.12659888335543,24.88656781861496,Van,Medium,1,Tabriz,2025-08-15 06:00:00
3824,49.64701607734773,16.8444154087597,16.004452739139303,Economic,Medium,1,Isfahan,2025-08-10 15:00:00
3825,34.94827199318651,11.517086821786483,29.84200961158671,Motorcycle,High,1,Mashhad,2025-08-12 06:00:00
3826,50.06061497659391,12.7061052078987,28.813554443595514,Motorcycle,Medium,1,Isfahan,2025-08-10 03:00:00
3827,27.357399951678293,10.01218584045553,30.265757067758134,Motorcycle,High,1,Mashhad,2025-08-12 07:00:00
3828,60.0,8.441664314697368,28.716651100322395,Economic,High,1,Tehran,2025-08-14 23:00:00
3829,50.18269311551954,18.394060743148298,27.65474104945975,Van,Medium,1,Isfahan,2025-08-14 02:00:00
3830,41.770897112986745,3.3866413668857396,12.153429231018377,Motorcycle,Medium,1,Shiraz,2025-08-12 00:00:00
3831,41.962136594027555,8.95048900460833,8.55689877564933,Motorcycle,High,1,Isfahan,2025-08-15 04:00:00
3832,37.07554430005531,7.5466762517696315,18.241136116005062,Motorcycle,High,1,Tehran,2025-08-11 02:00:00
3833,60.0,10.464863684771819,50.0,Van,High,1,Tabriz,2025-08-13 15:00:00
3834,23.6553761210749,9.695005616358326,50.0,Van,High,1,Tehran,2025-08-12 05:00:00
3835,30.448136094305344,10.858901101370547,16.653307288107936,Motorcycle,High,1,Tehran,2025-08-16 07:00:00
3836,31.229306814099342,3.6584605673128876,16.31023531461915,Van,Medium,0,Tehran,2025-08-15 15:00:00
3837,50.851845090143975,10.749688528752264,42.58987284718789,Motorcycle,Medium,0,Tehran,2025-08-15 11:00:00
3838,52.72437512223797,5.605957463857006,14.985699899342428,Economic,Medium,1,Mashhad,2025-08-13 08:00:00
3839,30.47931362234632,4.502295630775634,50.0,Motorcycle,High,1,Isfahan,2025-08-13 07:00:00
3840,34.96599982999625,2.2318501569376332,29.715446941973433,Economic,Low,1,Shiraz,2025-08-14 20:00:00
3841,28.628122270844468,15.490398616366678,29.556033188904586,Van,Medium,1,Tabriz,2025-08-16 23:00:00
3842,22.90211007766465,9.12139649627464,18.029423650716723,Motorcycle,Low,0,Shiraz,2025-08-11 15:00:00
3843,47.746674702681354,12.906229982923408,42.849641073313364,Van,Medium,1,Mashhad,2025-08-15 09:00:00
3844,16.282568707364945,14.824273522790124,8.561510072519425,Motorcycle,Low,1,Isfahan,2025-08-11 03:00:00
3845,60.0,13.907016640957517,8.236354455230765,Economic,Medium,1,Shiraz,2025-08-11 09:00:00
3846,45.93875628221547,9.939513662703963,19.370406988842994,Van,Medium,1,Mashhad,2025-08-12 08:00:00
3847,49.090340047244375,8.370072050082866,50.0,Van,Medium,1,Shiraz,2025-08-13 21:00:00
3848,25.370604879747418,8.143238283172611,28.123581167110512,Motorcycle,Low,1,Mashhad,2025-08-14 02:00:00
3849,28.500592809208907,13.16092714167107,9.034608866002387,Van,Low,1,Tehran,2025-08-14 19:00:00
3850,24.44283169341449,10.401092743895594,28.246594988995923,Economic,Medium,1,Mashhad,2025-08-16 14:00:00
3851,38.61526644975787,17.1335127117817,19.252846431777897,Economic,Medium,1,Isfahan,2025-08-15 11:00:00
3852,,17.61933770220753,27.988356423370906,Motorcycle,Medium,1,Isfahan,2025-08-12 03:00:00
3853,42.96063061781396,4.240647182123851,16.09875404894031,Motorcycle,Low,1,Tehran,2025-08-14 06:00:00
3854,28.392647747963224,3.588439379368787,50.0,Van,High,0,Mashhad,2025-08-12 00:00:00
3855,34.248422819191546,12.977617594683991,39.249516631053595,Economic,Low,0,Tabriz,2025-08-10 17:00:00
3856,42.73051169651217,6.723289213183309,14.949019971466676,Van,High,1,Tabriz,2025-08-12 23:00:00
3857,31.282110557246536,1.3528436565368782,18.77175483205374,Economic,High,1,Tehran,2025-08-14 12:00:00
3858,56.025048171431045,17.884210717896146,14.022704677288862,Economic,Medium,1,Tehran,2025-08-11 18:00:00
3859,22.76009668257391,5.311114577632357,16.18471898380308,Motorcycle,Low,1,Isfahan,2025-08-13 06:00:00
3860,28.04609648822976,18.656332382030374,33.06267913566297,Van,Low,1,Mashhad,2025-08-16 03:00:00
3861,49.68698724771838,14.631254566686819,44.156576971042846,Economic,High,1,Tehran,2025-08-16 21:00:00
3862,,15.490416308318201,50.0,Motorcycle,High,1,Tehran,2025-08-11 02:00:00
3863,58.36262278312919,4.827768420070048,13.535691778227648,Economic,High,1,Shiraz,2025-08-11 13:00:00
3864,27.843904214319778,5.449694086719445,29.432747207665074,Motorcycle,Low,1,Shiraz,2025-08-14 22:00:00
3865,26.281421177213346,10.904087322657249,33.66045374744661,Motorcycle,Low,0,Mashhad,2025-08-11 03:00:00
3866,22.71538378319657,4.269897200347382,28.48223634637302,Motorcycle,Low,1,Mashhad,2025-08-11 04:00:00
3867,33.195246707829554,6.803202160977613,36.80015660829207,Van,Low,1,Mashhad,2025-08-12 13:00:00
3868,46.536172684922846,7.107787081008285,15.002787540032275,Motorcycle,Low,1,Tehran,2025-08-10 04:00:00
3869,37.67864679406953,4.032968731802518,26.969871163965735,Motorcycle,Medium,1,Mashhad,2025-08-14 21:00:00
3870,60.0,4.898473834508055,24.34572861284235,Economic,High,1,Tehran,2025-08-11 23:00:00
3871,16.097780748465375,15.982484998156874,40.80035131260213,Motorcycle,Low,1,Mashhad,2025-08-12 20:00:00
3872,49.26107845298281,4.176721236398099,34.63873262285461,Economic,Medium,1,Tehran,2025-08-10 07:00:00
3873,29.68105422405136,1.5406904450345271,8.823952523404145,Economic,Medium,1,Isfahan,2025-08-15 01:00:00
3874,18.276900869617183,12.95774390994983,13.47503604800706,Van,Medium,1,Isfahan,2025-08-15 15:00:00
3875,22.606285925409637,19.54367926845655,50.0,Motorcycle,Low,1,Tehran,2025-08-14 19:00:00
3876,41.91899334413573,7.293062477839307,32.00766525374264,Motorcycle,Low,0,Tehran,2025-08-13 18:00:00
3877,60.0,3.2544583607287936,46.042700539668715,Economic,High,1,Tehran,2025-08-12 19:00:00
3878,48.645070830815996,11.837359181983086,13.710240765878492,Van,High,1,Isfahan,2025-08-11 06:00:00
3879,14.672994401100691,18.220730010817277,31.5625230178207,Motorcycle,Low,1,Tehran,2025-08-15 20:00:00
3880,42.05579022918095,15.897173816741097,50.0,Van,High,1,Tehran,2025-08-10 21:00:00
3881,51.50652013886708,12.827801499841604,34.9852731715174,Economic,Medium,1,Isfahan,2025-08-13 18:00:00
3882,38.10643475494317,6.986073435544388,9.392449920336837,Motorcycle,Medium,1,Shiraz,2025-08-14 14:00:00
3883,11.562064165192542,11.29572329224818,26.103083102936267,Van,Low,1,Tehran,2025-08-12 06:00:00
3884,25.316185823761536,2.733651984780852,23.29422412491559,Motorcycle,Medium,1,Mashhad,2025-08-11 14:00:00
3885,35.2310668302154,13.899963061332729,43.9628663938974,Motorcycle,Medium,1,Tabriz,2025-08-14 05:00:00
3886,53.04436364275785,14.776824359055366,50.0,Van,High,1,Tabriz,2025-08-15 08:00:00
3887,10.0,19.335600835288457,50.0,Motorcycle,Low,1,Tehran,2025-08-14 14:00:00
3888,55.33858247814276,5.947549816156361,46.23715861500813,Economic,High,1,Shiraz,2025-08-15 10:00:00
3889,37.716585238547424,1.3506719618174303,5.267379012995948,Motorcycle,Medium,1,Mashhad,2025-08-13 13:00:00
3890,38.49611988516213,11.366560824115862,7.146875365424242,Motorcycle,Low,1,Tabriz,2025-08-10 13:00:00
3891,36.928575842374364,14.429019583539475,17.46346029313724,Van,Low,1,Mashhad,2025-08-14 16:00:00
3892,42.99085582570566,16.01774204177677,31.048191531993435,Van,Medium,0,Shiraz,2025-08-12 21:00:00
3893,26.400713919576788,4.6810397274714015,50.0,Van,Medium,1,Shiraz,2025-08-13 22:00:00
3894,10.919978628766923,5.97330451170345,45.16952879009662,Motorcycle,Low,1,Mashhad,2025-08-11 01:00:00
3895,31.283366915263187,10.73922758007863,20.111322424884357,Van,Medium,1,Shiraz,2025-08-10 12:00:00
3896,48.019581902502715,7.281415389430035,36.173375505175585,Motorcycle,Medium,1,Tehran,2025-08-16 22:00:00
3897,57.11490885781762,17.349718245161455,40.72753460858495,Economic,Low,1,Tehran,2025-08-14 01:00:00
3898,48.23713832987121,10.001442921035686,20.69434249352755,Economic,Low,1,Mashhad,2025-08-14 12:00:00
3899,51.44011234202601,16.191994237938054,11.591352885450334,Motorcycle,High,1,Tabriz,2025-08-12 01:00:00
3900,50.69459472578948,12.031775449164721,30.721937104569747,Motorcycle,High,0,Mashhad,2025-08-13 03:00:00
3901,47.65568443816478,15.688712690725128,21.03433977884407,Economic,High,1,Isfahan,2025-08-12 00:00:00
3902,44.771059420563525,7.320786744076153,24.795687858376255,Economic,Medium,1,Isfahan,2025-08-14 07:00:00
3903,60.0,16.796915816675913,32.65632585378196,Motorcycle,High,1,Tehran,2025-08-11 21:00:00
3904,40.12011888705841,6.21687399546941,6.104278444088678,Economic,High,1,Tehran,2025-08-16 08:00:00
3905,60.0,11.375877352062526,39.78391840289217,Economic,Medium,1,Isfahan,2025-08-12 22:00:00
3906,,5.0661351503036105,29.45931069787569,Motorcycle,Medium,1,Tabriz,2025-08-15 15:00:00
3907,51.90518530914094,10.035003910897673,43.417083594732254,Van,Medium,1,Tehran,2025-08-16 11:00:00
3908,23.897774857536923,7.04532898066536,50.0,Van,High,1,Mashhad,2025-08-15 06:00:00
3909,60.0,6.06736518210707,12.686484667737904,Economic,High,1,Tehran,2025-08-15 12:00:00
3910,22.63229864052378,19.37271534253271,14.867261325989789,Motorcycle,Low,1,Tehran,2025-08-14 14:00:00
3911,30.902289757478343,4.041408004247882,43.676860875463476,Economic,High,1,Tehran,2025-08-11 03:00:00
3912,60.0,15.95919091169051,16.067902657080378,Economic,High,1,Mashhad,2025-08-10 12:00:00
3913,48.11366146315162,19.699134230181084,45.06174176143059,Motorcycle,Medium,1,Tehran,2025-08-16 21:00:00
3914,25.860702736878043,1.3781281910614789,28.41136110595632,Van,Medium,1,Tehran,2025-08-12 15:00:00
3915,29.269188771061177,14.281520866799806,6.233705625720064,Economic,High,1,Shiraz,2025-08-11 04:00:00
3916,37.80601806364558,5.805324305569455,22.612530059921777,Economic,Low,1,Tabriz,2025-08-12 08:00:00
3917,43.68847006834228,1.7692686622377845,27.424761280703347,Van,High,1,Tehran,2025-08-11 05:00:00
3918,42.57983553065398,8.654902000175985,39.103083181961196,Motorcycle,Medium,1,Isfahan,2025-08-10 13:00:00
3919,39.495945713644886,18.769138393246624,37.23938184499134,Motorcycle,Low,1,Tehran,2025-08-10 09:00:00
3920,29.40584818727506,1.223536792972956,46.562120059006304,Motorcycle,Low,1,Tabriz,2025-08-16 03:00:00
3921,60.0,12.169828146665852,48.28137129234974,Motorcycle,High,0,Isfahan,2025-08-12 20:00:00
3922,48.36352116802938,10.526533093311162,15.761901561399249,Motorcycle,High,1,Shiraz,2025-08-12 13:00:00
3923,34.496455421910305,17.594299123049904,36.086266171925935,Economic,Low,1,Tehran,2025-08-10 16:00:00
3924,21.659549197995883,2.5960325758918876,27.10253361330484,Economic,Medium,1,Mashhad,2025-08-15 16:00:00
3925,27.373404796838322,13.948994567846356,50.0,Van,Low,1,Mashhad,2025-08-11 01:00:00
3926,31.963356655066363,13.922084270232268,50.0,Van,Medium,1,Tehran,2025-08-12 22:00:00
3927,59.40457194422205,13.712520320383382,50.0,Van,High,1,Tehran,2025-08-12 09:00:00
3928,34.62483624066854,18.904355403765702,38.95523721882837,Van,Low,1,Mashhad,2025-08-16 14:00:00
3929,21.84757054040859,16.638663051130727,33.64884659114276,Motorcycle,Medium,0,Isfahan,2025-08-14 07:00:00
3930,38.067052636932445,1.797481798626614,20.248892733438776,Motorcycle,Medium,1,Tehran,2025-08-14 04:00:00
3931,36.71531171729053,9.95057416338575,19.825306348379204,Van,Low,1,Mashhad,2025-08-14 04:00:00
3932,60.0,8.561108067825337,28.81687838762136,Economic,Medium,1,Tehran,2025-08-11 01:00:00
3933,38.875039674140595,6.892797200725239,17.07549426973115,Motorcycle,Low,1,Tehran,2025-08-12 08:00:00
3934,56.412699814672166,9.575397777927849,10.315415904716764,Motorcycle,High,1,Isfahan,2025-08-12 20:00:00
3935,59.67167689499569,8.299689513593572,5.306334851491267,Economic,High,1,Tehran,2025-08-15 06:00:00
3936,44.04805607050485,9.21434409769464,25.89949845040242,Economic,Low,1,Mashhad,2025-08-12 04:00:00
3937,60.0,19.60597544656421,22.489310190980856,Economic,High,1,Tehran,2025-08-11 19:00:00
3938,32.51084074914684,2.6840265202420346,37.2998339330933,Economic,High,1,Isfahan,2025-08-12 04:00:00
3939,34.45728874617957,18.52238652693587,17.506350339271687,Economic,Low,1,Mashhad,2025-08-13 16:00:00
3940,26.72917501492511,10.124497555949507,40.3052327560803,Van,Medium,1,Tabriz,2025-08-16 19:00:00
3941,,12.851102664491282,20.520564923489243,Economic,Low,1,Tehran,2025-08-13 01:00:00
3942,42.302221756507876,16.773476365736183,34.27586559992058,Motorcycle,Low,1,Isfahan,2025-08-16 08:00:00
3943,31.23933427262604,7.848797553835856,18.50311081579274,Economic,Low,1,Tehran,2025-08-13 01:00:00
3944,15.0,9.178016253671371,50.0,Van,High,0,Mashhad,2025-08-10 00:00:00
3945,31.05335105970636,8.780851125295566,47.12661439693385,Motorcycle,Medium,1,Mashhad,2025-08-11 00:00:00
3946,60.0,8.119889428179437,45.578285934274014,Economic,High,1,Tehran,2025-08-11 23:00:00
3947,60.0,18.585057111291004,44.55697168874272,Economic,High,1,Mashhad,2025-08-15 08:00:00
3948,44.566421221537496,16.74966793266723,22.185931662991887,Economic,Low,1,Tehran,2025-08-16 15:00:00
3949,40.8001004718828,3.0709998073965457,38.46396556929583,Motorcycle,High,1,Tehran,2025-08-15 02:00:00
3950,26.847120514971333,3.054343697064825,33.78686666530648,Economic,Medium,1,Tehran,2025-08-13 06:00:00
3951,35.15294321624467,9.129520782206832,50.0,Van,Low,1,Isfahan,2025-08-12 13:00:00
3952,25.9886182795845,2.874490157923372,50.0,Van,Medium,1,Shiraz,2025-08-11 19:00:00
3953,60.0,12.762768810151274,32.76670867936514,Economic,Medium,1,Tehran,2025-08-13 08:00:00
3954,53.55760812531774,3.7301405379729444,50.0,Motorcycle,High,1,Mashhad,2025-08-10 17:00:00
3955,36.29027546169073,10.92509201536922,27.301244509996508,Motorcycle,High,1,Tehran,2025-08-11 18:00:00
3956,35.829221289170576,1.1371789930706373,50.0,Van,High,1,Tehran,2025-08-11 23:00:00
3957,29.070557933864116,7.015330619840288,50.0,Van,Low,1,Shiraz,2025-08-13 13:00:00
3958,41.407471169673755,13.866623749780453,43.33486804161101,Motorcycle,High,1,Isfahan,2025-08-14 20:00:00
3959,49.402005306359456,10.196739864329121,21.628861944827445,Motorcycle,Medium,1,Tehran,2025-08-11 12:00:00
3960,,19.587120233980773,50.0,Van,Medium,1,Tehran,2025-08-10 03:00:00
3961,29.488787394189135,17.607972125258005,36.41353680451357,Economic,Low,1,Shiraz,2025-08-15 01:00:00
3962,60.0,7.822344801819873,15.665422891457153,Economic,High,1,Tehran,2025-08-14 13:00:00
3963,,1.8642442879732175,36.462093437276856,Motorcycle,Medium,1,Tehran,2025-08-13 13:00:00
3964,58.79389894511479,17.066899702185356,18.116853847699907,Economic,Medium,0,Isfahan,2025-08-10 05:00:00
3965,28.70128191066289,18.313451895978755,49.52966536826947,Motorcycle,Medium,1,Mashhad,2025-08-11 21:00:00
3966,40.35738753293428,16.591920474961697,39.82121506863851,Van,Medium,1,Mashhad,2025-08-12 19:00:00
3967,,3.4310488774755323,22.911611731293632,Van,Low,1,Shiraz,2025-08-10 19:00:00
3968,13.324208494846166,19.960387553833467,24.40195244848071,Motorcycle,Medium,0,Tehran,2025-08-11 19:00:00
3969,60.0,5.913100209502703,50.0,Van,Medium,1,Isfahan,2025-08-10 02:00:00
3970,,14.759893343359032,7.413139105443222,Economic,Medium,1,Tehran,2025-08-16 08:00:00
3971,31.23365620624815,18.25266265037871,48.24312961493354,Van,Medium,1,Isfahan,2025-08-13 18:00:00
3972,22.77276311452973,5.478055172283479,50.0,Van,Medium,1,Shiraz,2025-08-15 01:00:00
3973,,18.256912538864256,41.53567242681914,Economic,High,1,Mashhad,2025-08-16 05:00:00
3974,,6.880150004702473,6.436247319687403,Economic,Low,1,Isfahan,2025-08-10 00:00:00
3975,33.55668948563229,19.551851225297067,49.702544543258064,Motorcycle,Low,1,Shiraz,2025-08-15 05:00:00
3976,47.87366094291134,6.343940387229018,50.0,Van,High,1,Tehran,2025-08-12 15:00:00
3977,42.07489187167111,19.115280670398867,12.302637094131066,Motorcycle,Medium,1,Isfahan,2025-08-15 00:00:00
3978,,2.017348366960823,6.670468815148868,Motorcycle,High,1,Tabriz,2025-08-11 04:00:00
3979,55.662410000006886,14.476168221726446,10.16617490651745,Economic,Medium,1,Mashhad,2025-08-10 11:00:00
3980,23.404134013080704,11.11011154290307,46.98970807394406,Motorcycle,Medium,0,Tehran,2025-08-10 04:00:00
3981,52.35075423254942,10.079664465331883,6.571146584785606,Motorcycle,Medium,1,Tehran,2025-08-16 01:00:00
3982,46.406145634882876,5.24639197086096,25.561187293642927,Van,Low,1,Tehran,2025-08-13 02:00:00
3983,60.0,14.406320005753347,50.0,Motorcycle,High,1,Tehran,2025-08-12 10:00:00
3984,22.518071601124824,4.625380337479835,31.37497411541608,Motorcycle,Medium,1,Mashhad,2025-08-15 14:00:00
3985,48.64323019725412,11.503994123710596,50.0,Motorcycle,High,1,Tehran,2025-08-15 08:00:00
3986,12.0,5.811661897764766,50.0,Van,Medium,1,Tehran,2025-08-11 18:00:00
3987,46.19093903292971,19.156806215845766,5.821649936384971,Economic,Low,1,Mashhad,2025-08-11 13:00:00
3988,36.776995527498414,1.5439926828774038,50.0,Van,High,1,Mashhad,2025-08-11 00:00:00
3989,60.0,4.794837322113494,14.607775240994009,Economic,High,1,Mashhad,2025-08-11 01:00:00
3990,28.93000538975844,5.603901521361506,23.922127848271497,Economic,Low,1,Isfahan,2025-08-13 05:00:00
3991,17.0406205064256,8.867288689588513,29.91381099850004,Economic,Low,1,Tehran,2025-08-13 13:00:00
3992,25.2873625929748,5.421874595531017,20.770644658218334,Van,Low,1,Tehran,2025-08-14 19:00:00
3993,12.29414674539435,10.33563271510692,50.0,Van,Medium,1,Tehran,2025-08-15 05:00:00
3994,58.517151490314035,17.576844941912242,21.573614419143126,Economic,Medium,1,Mashhad,2025-08-13 17:00:00
